date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:37:08	23430/23430	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2001%20May%202026%2001:53:31%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/utils-BzWwlr0Q.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/utils-BzWwlr0Q.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:09	664/664	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2006%20May%202026%2014:30:00%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useLoadScript-DY1ZpNvw.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useLoadScript-DY1ZpNvw.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:09	154/154	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/chunk-WOT6VMZA-D9QSZCjE.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/chunk-WOT6VMZA-D9QSZCjE.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:10	149/149	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2002%20May%202026%2015:44:13%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/types-rIx1WpTV.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/types-rIx1WpTV.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:11	1000/1000	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2005%20May%202026%2005:33:36%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/dist-BIKqc49e.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/dist-BIKqc49e.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:11	312/312	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Pause-DrmrA--H.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Pause-DrmrA--H.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:12	398/398	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2005%20May%202026%2005:33:36%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Play-wfVgs7r1.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Play-wfVgs7r1.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:12	519/519	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useClientErrorTracker-CxDI61S0.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useClientErrorTracker-CxDI61S0.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:13	804/804	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/layout-B2-Nvhg7.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/layout-B2-Nvhg7.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:13	243/243	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/preload-font-CYueGZU-.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/preload-font-CYueGZU-.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:14	2744/2744	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/layout-jEHgmcrx.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/layout-jEHgmcrx.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:15	5721/5721	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/PageLayout-CS2Rwuok.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/PageLayout-CS2Rwuok.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:16	89308/89308	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2029%20Apr%202026%2015:13:53%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Header-CYqN5SKu.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Header-CYqN5SKu.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:16	667/667	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2029%20Apr%202026%2003:35:40%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/SvgUse-Gm-55Lhh.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/SvgUse-Gm-55Lhh.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:17	675/675	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2029%20Apr%202026%2001:23:15%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Button-u_9tWc5T.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Button-u_9tWc5T.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:18	4359/4359	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/styles-CgE2s-Nh.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/styles-CgE2s-Nh.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:19	1437/1437	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/ButtonGroup-F26krGny.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/ButtonGroup-F26krGny.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:20	21957/21957	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2001%20May%202026%2001:53:31%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useRightClickSaveMenu-DKzBwyoU.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useRightClickSaveMenu-DKzBwyoU.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:22	609/609	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/utils-_Aj93DSz.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/utils-_Aj93DSz.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:26	20016/20016	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Footer-CFeqCc6b.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Footer-CFeqCc6b.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:27	425/425	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2029%20Apr%202026%2001:23:15%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Anchor-Dx21keSn.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Anchor-Dx21keSn.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:34	588/588	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useDevWindowOverride-A5w3zIpT.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useDevWindowOverride-A5w3zIpT.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:48	509/509	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2006%20May%202026%2014:30:00%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/SkipLink-DBPnwwKM.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/SkipLink-DBPnwwKM.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:50	338/338	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2001%20May%202026%2001:53:31%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Toggle-CfOEdG8t.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Toggle-CfOEdG8t.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:59	728/728	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2006%20May%202026%2014:30:00%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useAriaLabel-wFYFpr_a.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useAriaLabel-wFYFpr_a.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:00	1156/1156	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2029%20Apr%202026%2003:35:41%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useFocusTrap-DdkpdaFf.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useFocusTrap-DdkpdaFf.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:00	1118/1118	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useIntersectionObserver-Ch0aNuju.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useIntersectionObserver-Ch0aNuju.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:04	319/319	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2006%20May%202026%2014:30:00%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useKeyPress-BTD_HVPL.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useKeyPress-BTD_HVPL.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:07	428/428	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useMediaQuery-gkUcli4Y.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useMediaQuery-gkUcli4Y.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:08	647/647	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2029%20Apr%202026%2001:23:15%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/usePreventBodyScroll-BW0_iwPv.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/usePreventBodyScroll-BW0_iwPv.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:11	417/417	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2029%20Apr%202026%2015:13:53%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useReducedMotion-CKFcOcwh.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useReducedMotion-CKFcOcwh.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:13	1103/1103	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useSignup-O6Kg_226.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useSignup-O6Kg_226.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:14	16222/16222	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2005%20May%202026%2005:33:36%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/getIcon-7l8R1s1w.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/getIcon-7l8R1s1w.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:14	9191/9191	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Header-ByCeK17L.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Header-ByCeK17L.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:15	175/175	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/partners.v4-wHr6AgUe.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/partners.v4-wHr6AgUe.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:16	5758/5758	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2011:35:05%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/SocialIcons-CJDrP6N5.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/SocialIcons-CJDrP6N5.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:17	360/360	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2029%20Apr%202026%2003:35:41%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/layout-CF4Td0_1.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/layout-CF4Td0_1.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:18	97691/97691	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/route-COq6GLBT.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/route-COq6GLBT.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:18	44557/44557	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/safeWithZod-XTI8b4n_.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/safeWithZod-XTI8b4n_.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:19	1815/1815	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/debounce-BcyZxjFZ.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/debounce-BcyZxjFZ.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:20	278/278	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2006%20May%202026%2010:03:32%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/isSymbol-CDgZ4kbz.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/isSymbol-CDgZ4kbz.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:20	59268/59268	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2006%20May%202026%2014:30:00%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/lib-BFAPvG_v.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/lib-BFAPvG_v.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:21	7322/7322	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Pagination-1XZzwzdq.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Pagination-1XZzwzdq.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:21	514/514	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2029%20Apr%202026%2001:23:15%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Skeleton-DIWFfWWe.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Skeleton-DIWFfWWe.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:22	44360/44360	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2002%20May%202026%2015:44:14%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/PageLayout-BAzNTpqB.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/PageLayout-BAzNTpqB.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:23	415/415	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/NewBadge-D8gbtdj1.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/NewBadge-D8gbtdj1.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:23	1026/1026	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Tooltip-CYroOTAS.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Tooltip-CYroOTAS.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:24	482/482	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2006%20May%202026%2010:03:32%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/strings-CJSn17Ya.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/strings-CJSn17Ya.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:24	1141/1141	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2029%20Apr%202026%2015:13:53%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/unifiedSessionClientLoader-DahKCynY.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/unifiedSessionClientLoader-DahKCynY.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:25	398/398	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2006%20May%202026%2014:30:01%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/userResult-MpF0waEF.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/userResult-MpF0waEF.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:27	7446/7446	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2011:35:05%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/immer-gy2T56AU.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/immer-gy2T56AU.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:29	670/670	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2029%20Apr%202026%2015:13:53%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/react-DqN7W3Kv.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/react-DqN7W3Kv.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:31	352/352	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Arrow-BOSTZUk5.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Arrow-BOSTZUk5.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:31	327/327	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2029%20Apr%202026%2003:35:41%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Check-CWaO_unq.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Check-CWaO_unq.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:32	1368/1368	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/utils-D_IyMMqz.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/utils-D_IyMMqz.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:32	1616/1616	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2006%20May%202026%2014:38:32%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Link-B_ZfjzaH.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Link-B_ZfjzaH.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:33	704/704	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2006%20May%202026%2014:38:33%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/CardGrid-BgPvH9mK.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/CardGrid-BgPvH9mK.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:34	1806/1806	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2006%20May%202026%2014:38:34%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Card-B57GjCMd.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Card-B57GjCMd.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:34	2605/2605	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2006%20May%202026%2014:38:34%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/styles-CenYDOs0.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/styles-CenYDOs0.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:35	2098/2098	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2006%20May%202026%2014:38:35%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/AnimateInItem-DQvl1QEf.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/AnimateInItem-DQvl1QEf.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:36	1722/1722	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2006%20May%202026%2014:38:36%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/EditionsEyebrowLink-DUrhq29b.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/EditionsEyebrowLink-DUrhq29b.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:37	167/167	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2006%20May%202026%2014:38:36%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/routeUtils-C3mlDYyL.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/routeUtils-C3mlDYyL.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:37	4902/4902	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2006%20May%202026%2014:38:37%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/BackgroundCornerBlocks-D76_vyI8.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/BackgroundCornerBlocks-D76_vyI8.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:38:39	1571/1571	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2006%20May%202026%2014:38:38%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/colorSchemes-DnyB1bJM.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/colorSchemes-DnyB1bJM.js	(from https://www.shopifydirectory.avatarteaams.com/)
